name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
bucharest,2023-08-26T10:00:00,27.9,28.9,18.5,56.9,0,0,,0,0,9.4,3.7,41,1014.2,0,10.2,19,0.1,0,,Clear,clear-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-26T11:00:00,31.3,32.5,18.6,46.93,0,0,,0,0,11.2,3.7,62,1014.3,0,10.2,12,0,0,,Clear,clear-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-26T12:00:00,33.6,35.1,18.8,41.76,0,0,,0,0,11.2,3.9,54,1014.1,0,10.2,6,0,0,,Clear,clear-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-26T13:00:00,34.8,36.2,18.3,37.78,0,0,,0,0,8.3,0.2,7,1013.8,2.6,10.2,4,0,0,,Clear,clear-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-26T14:00:00,36.7,37.6,16.8,30.98,0,0,,0,0,7.6,0.5,237,1013.4,38.6,10.2,4,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-26T15:00:00,35.7,36.1,16.1,31.22,0,0,,0,0,6.1,3.6,31,1013,50.8,10.2,3,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-26T16:00:00,38.5,39.1,15.8,26.2,0,0,,0,0,10.1,3.6,75,1012.5,50.5,10.2,2,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-26T17:00:00,38.4,38.9,15.6,26.08,0,0,,0,0,13,3.4,20,1011.8,59.3,10.2,1,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-26T18:00:00,36.3,36,14.7,27.56,0,0,,0,0,15.8,0.4,74,1011.6,59.3,10.2,0,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-26T19:00:00,34.6,34.7,15.8,32.58,0,0,,0,0,16.6,0.3,18,1011.4,49.2,10.2,0,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-26T20:00:00,31.8,31.9,16.2,39,0,0,,0,0,14.8,0.3,18,1011.3,40.7,10.2,0,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-26T21:00:00,30.1,30,15.6,41.72,0,0,,0,0,13.7,0.3,60,1011.7,38,10.2,0,0,0,,Partially cloudy,partly-cloudy-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-26T22:00:00,28.8,28.7,15.2,43.6,0,0,,0,0,24.8,0.5,86,1012.4,1.1,10.2,0,0,0,,Clear,clear-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-26T23:00:00,29.2,29,15.1,42.55,0,0,,0,0,28.1,4.4,131,1012.7,0,10.2,0,0,0,,Clear,clear-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-27T00:00:00,27.2,27.5,15.3,48.25,0,0,,0,0,27.4,4.2,149,1013,0,10.2,0,0,0,,Clear,clear-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-27T01:00:00,26.1,26.1,15.1,50.69,0,0,,0,0,19.8,0.6,127,1013.3,0,10.2,0,0,0,,Clear,clear-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-27T02:00:00,24.1,24.1,15.3,58.06,0,0,,0,0,15.8,0.3,106,1013.4,0,10.2,0,0,0,,Clear,clear-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-27T03:00:00,22.7,22.7,15.3,63.19,0,0,,0,0,9,0.4,30,1013.4,0,10.2,0,0,0,,Clear,clear-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-27T04:00:00,23.1,23.1,15.6,62.65,0,0,,0,0,10.4,3.8,50,1013.2,0,10.2,0,0,0,,Clear,clear-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-27T05:00:00,22.5,22.5,15.3,64.01,0,0,,0,0,10.8,3.8,61,1013.3,0,19.4,0,0,0,,Clear,clear-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-27T06:00:00,21.6,21.6,16.1,71.03,0,0,,0,0,11.2,3.6,51,1013.1,0,10.2,0,0,0,,Clear,clear-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-27T07:00:00,21.5,21.5,17.3,76.74,0,0,,0,0,12.2,3.6,62,1013.2,0,10.2,0,0,0,,Clear,clear-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-27T08:00:00,21.4,21.4,18.5,83.63,0,0,,0,0,15.5,0.3,89,1013.4,0,10.2,5,0,0,,Clear,clear-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-27T09:00:00,23,23,19.1,79.11,0,0,,0,0,18.7,0.4,105,1013.6,0.2,10.2,9,0,0,,Clear,clear-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-27T10:00:00,26.2,26.2,18.8,63.98,0,0,,0,0,19.8,3.6,44,1013.6,0.2,10.2,8,0,0,,Clear,clear-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-27T11:00:00,30.2,30.4,16.5,43.47,0,0,,0,0,20.5,3.6,70,1013.5,0.8,10.2,5,0,0,,Clear,clear-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-27T12:00:00,32.1,31.3,13.7,32.75,0,0,,0,0,21.2,3.7,105,1013.2,0.2,10.2,5,0,0,,Clear,clear-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-27T13:00:00,33.8,32.9,13.4,29.21,0,0,,0,0,21.2,0.5,68,1012.6,0,10.2,4,0,0,,Clear,clear-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-27T14:00:00,35.1,34.2,13.1,26.7,0,0,,0,0,22.3,0.4,87,1012,0,10.2,4,0,0,,Clear,clear-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-27T15:00:00,36.9,36,12.8,23.61,0,0,,0,0,22.3,0.6,70,1011.3,0,10.2,3,0,0,,Clear,clear-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-27T16:00:00,36.5,35.1,11.2,21.71,0,0,,0,0,23,3.9,74,1010.6,0,10.2,2,0,0,,Clear,clear-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-27T17:00:00,36.3,34.7,10.4,20.82,0,0,,0,0,23.4,3.9,101,1010.3,0,10.2,1,0,0,,Clear,clear-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-27T18:00:00,35.8,34.1,10.1,20.97,0,0,,0,0,23.8,3.9,100,1010.1,0,10.2,0,0,0,,Clear,clear-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-27T19:00:00,33.9,32.5,11.8,26.08,0,0,,0,0,22.7,3.7,91,1009.9,0,10.2,0,0,0,,Clear,clear-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-27T20:00:00,31.2,30.2,12.8,32.46,0,0,,0,0,20.2,0.6,88,1009.9,0,10.2,0,0,0,,Clear,clear-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-27T21:00:00,28,27.7,13.2,40.15,0,0,,0,0,12.2,0.3,71,1010.3,0,10,0,0,0,,Clear,clear-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-27T22:00:00,28,27.7,13.5,41.05,0,0,,0,0,14.4,0.6,114,1010.9,0,10.2,0,0,0,,Clear,clear-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-27T23:00:00,26.9,27,13.6,43.79,0,0,,0,0,19.1,4.2,101,1011.2,0,10.2,0,0,0,,Clear,clear-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-28T00:00:00,25.1,25.1,14.3,51.14,0,0,,0,0,19.1,7.6,150.2,1011,0,,0,0,0,,Clear,clear-night,remote
bucharest,2023-08-28T01:00:00,25.8,25.8,14.7,50.15,0,0,,0,0,14.8,3.7,159,1011.4,0,10.2,0,0,0,,Clear,clear-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-28T02:00:00,24.7,24.7,14.7,53.76,0,0,,0,0,11.5,3.7,179,1011.6,0,10.2,0,0,0,,Clear,clear-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-28T03:00:00,22,22,14.9,63.87,0,0,,0,0,6.5,0.2,351,1011.8,0,10.2,0,0,0,,Clear,clear-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-28T04:00:00,20.7,20.7,15.1,70.52,0,0,,0,0,6.5,0.2,2,1011.7,0,10.2,0,0,0,,Clear,clear-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-28T05:00:00,19.9,19.9,15.1,73.84,0,0,,0,0,4.3,0.2,358,1011.5,0,10.2,0,0,0,,Clear,clear-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-28T06:00:00,19.1,19.1,15.1,77.57,0,0,,0,0,3.6,0,82,1011.3,0.2,10.2,0,0,0,,Clear,clear-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-28T07:00:00,18.9,18.9,15.6,80.91,0,0,,0,0,4.7,0.3,347,1011.4,0,10.2,0,0,0,,Clear,clear-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-28T08:00:00,19.8,19.8,15.8,78.01,0,0,,0,0,4.7,0.3,340,1011.3,0,10.2,6,0,0,,Clear,clear-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-28T09:00:00,23.7,23.7,16.1,62.57,0,0,,0,0,7.9,3.6,31,1011.2,0,10.2,9,0,0,,Clear,clear-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-28T10:00:00,27.5,27.4,13.6,42.22,0,0,,0,0,9.7,0.3,34,1011.1,0,10.2,8,0,0,,Clear,clear-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-28T11:00:00,30.5,29.5,12.1,32.36,0,0,,0,0,9,3.6,197,1011,0,10.2,7,0,0,,Clear,clear-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-28T12:00:00,31.9,30.6,11.8,29.36,0,0,,0,0,13,3.7,178,1010.7,0,10.2,5,0,0,,Clear,clear-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-28T13:00:00,33.8,32.3,11,24.95,0,0,,0,0,14.8,3.6,115,1010.3,0,10.2,4,0,0,,Clear,clear-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-28T14:00:00,36,35,12.4,24.21,0,0,,0,0,15.1,3.8,48,1009.5,0,10.2,4,0,0,,Clear,clear-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-28T15:00:00,35.6,34.1,11.1,22.74,0,0,,0,0,16.9,3.7,159,1008.9,0,10.2,3,0,0,,Clear,clear-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-28T16:00:00,36.3,34.7,10.6,21.1,0,0,,0,0,19.1,3.8,98,1008.4,0,10.2,2,0,0,,Clear,clear-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-28T17:00:00,37.2,35.8,10.8,20.36,0,0,,0,0,20.9,3.8,99,1007.7,0,10.2,1,0,0,,Clear,clear-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-28T18:00:00,36.5,35.1,11.3,21.88,0,0,,0,0,21.6,3.7,220,1007.1,0.2,10.2,0,0,0,,Clear,clear-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-28T19:00:00,34.7,33.3,11.5,24.49,0,0,,0,0,19.8,3.5,42,1006.8,0.2,10.2,0,0,0,,Clear,clear-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-28T20:00:00,31.6,30.4,12.4,30.98,0,0,,0,0,14.8,0.3,108,1006.8,0,10.2,0,0,0,,Clear,clear-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-28T21:00:00,28.6,28,12.7,37.54,0,0,,0,0,10.8,0.3,26,1007.1,0,10.2,0,0,0,,Clear,clear-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-28T22:00:00,27.3,27.1,12.6,40.2,0,0,,0,0,13,0.3,57,1007.6,0,10.2,0,0,0,,Clear,clear-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-28T23:00:00,28.2,27.7,12.9,39,0,0,,0,0,15.5,3.7,169,1007.8,0,10.2,0,0,0,,Clear,clear-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-29T00:00:00,28.2,27.7,12.7,38.3,0,0,,0,0,15.5,3.7,159,1007.9,0,10.2,0,0,0,,Clear,clear-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-29T01:00:00,25.6,25.6,13.1,45.96,0,0,,0,0,15.5,0.3,147,1008,0,10.2,0,0,0,,Clear,clear-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-29T02:00:00,23.5,23.5,13.4,52.99,0,0,,0,0,13.3,0.3,96,1007.9,0,10.2,0,0,0,,Clear,clear-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-29T03:00:00,22.2,22.2,13.6,58.06,0,0,,0,0,8.3,0.3,78,1007.6,0,10.2,0,0,0,,Clear,clear-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-29T04:00:00,21.4,21.4,13.7,61.46,0,0,,0,0,8.6,0.3,17,1007.6,0,10.2,0,0,0,,Clear,clear-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-29T05:00:00,20.8,20.8,13.6,63.46,0,0,,0,0,7.9,0.4,353,1007.6,0,10.2,0,0,0,,Clear,clear-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-29T06:00:00,20.9,20.9,14.3,65.79,0,0,,0,0,9,3.7,20,1007.5,0,10.2,0,0,0,,Clear,clear-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-29T07:00:00,20.6,20.6,13.8,65.07,0,0,,0,0,9.4,3.6,20,1007.3,0,10.2,0,0,0,,Clear,clear-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-29T08:00:00,21.6,21.6,14.5,64.07,0,0,,0,0,12.6,3.6,40,1007.2,0,10.2,5,0,0,,Clear,clear-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-29T09:00:00,24.4,24.4,14.6,54.26,0,0,,0,0,18,3.9,51,1007,0,10.2,8,0,0,,Clear,clear-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-29T10:00:00,28.2,28.1,14.8,44.05,0,0,,0,0,22.7,4,52,1006.9,0,10.2,8,0,0,,Clear,clear-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-29T11:00:00,31.6,31.2,15.1,36.92,0,0,,0,0,28.1,4,73,1006.7,0,10.2,7,0,0,,Clear,clear-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-29T12:00:00,34.1,33.7,14.8,31.52,0,0,,0,0,35.3,4.2,130,1006.2,0,10.2,6,0,0,,Clear,clear-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-29T13:00:00,35.3,35.1,15.1,30,0,0,,0,0,36.7,7.6,158,1005.6,28.2,10.2,4,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-29T14:00:00,36.6,36.2,14.4,26.74,0,0,,0,0,39.2,7.6,139,1005.2,39.4,10.2,4,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-29T15:00:00,37,36.5,13.9,25.17,0,0,,0,0,39.6,7.6,157,1004.8,49.2,10.2,4,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-29T16:00:00,37.5,36.9,13.5,24.03,0,0,,0,0,40.3,7.8,140,1004.1,50,10.2,1,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-29T17:00:00,37.8,37.2,13.3,23.36,0,0,,0,0,38.9,4.5,168,1003.3,59.3,10.2,1,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-29T18:00:00,34.9,34.9,15.5,31.47,0,0,,0,0,37.1,7.8,62,1003.3,60.1,10.2,1,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-29T19:00:00,33.1,33.2,16.1,35.98,0,0,,0,0,34.2,7.8,72,1003,79.7,10.2,0,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-29T20:00:00,31.4,31.4,15.9,39.25,0,0,,0,0,25.9,4.2,81,1003.2,78.8,10.2,0,0,0,,Partially cloudy,partly-cloudy-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-29T21:00:00,30.1,29.9,15.3,40.76,0,0,,0,0,18,0.7,96,1003.7,60.6,10.2,0,0,0,,Partially cloudy,partly-cloudy-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-29T22:00:00,30.6,30.2,14.9,38.59,0,0,,0,0,13.3,4.2,139,1004,89.3,10.2,0,0,0,,Partially cloudy,partly-cloudy-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-29T23:00:00,29.1,29,15.1,42.74,0,0,,0,0,16.2,0.8,130,1004.2,60.3,10.2,0,0,0,,Partially cloudy,partly-cloudy-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-30T00:00:00,28.3,28.4,15.3,45.26,0,0,,0,0,21.6,4.2,130,1004.5,50.1,10.2,0,0,0,,Partially cloudy,partly-cloudy-night,"15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-30T01:00:00,26.4,26.4,15.5,51.25,0,0,,0,0,24.1,0.6,114,1004.7,30.2,10.2,0,0,0,,Partially cloudy,partly-cloudy-night,"15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-30T02:00:00,25.6,25.6,15.2,52.35,0,0,,0,0,22,0.6,123,1004.6,59.1,10.2,0,0,0,,Partially cloudy,partly-cloudy-night,"15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-30T03:00:00,25.1,25.1,14.9,53.23,0,0,,0,0,7.2,0.4,114,1004.1,78,10.2,0,0,0,,Partially cloudy,partly-cloudy-night,"15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-30T04:00:00,24.2,24.2,14.9,56.14,0,0,,0,0,35.3,0.3,103,1004.3,78.8,10.2,0,0,0,,Partially cloudy,partly-cloudy-night,"15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-30T05:00:00,23.3,23.3,14.9,59.33,0,0,,0,0,31.3,0.3,36,1004.6,49.9,10.2,0,0,0,,Partially cloudy,partly-cloudy-night,"15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-30T06:00:00,21.7,21.7,14.9,65.59,0,0,,0,0,27.4,0.4,60,1004.3,30.9,10.2,0,0,0,,Partially cloudy,partly-cloudy-night,"15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-30T07:00:00,21.3,21.3,14.9,67,0,0,,0,0,20.2,0.3,59,1004.5,49.3,10.2,0,0,0,,Partially cloudy,partly-cloudy-day,"15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-30T08:00:00,22.3,22.3,15.2,64.3,0,0,,0,0,34.6,0.5,76,1004.8,49.5,10.2,0,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-30T09:00:00,24.2,24.2,15.4,58.05,0.025,100,rain,0,0,25.2,3.7,145,1004.9,40.4,10.2,0,0,0,,"Rain, Partially cloudy",rain,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-30T10:00:00,25.9,25.9,16.2,55.14,0,0,,0,0,28.8,7.2,233,1005.6,78.3,10.2,0,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-30T11:00:00,28.1,28.5,16.6,49.65,0,0,,0,0,22.3,3.6,232,1005.5,59.8,10.2,2,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-30T12:00:00,29.2,29.4,16.3,45.93,0,0,,0,0,38.2,3.6,192,1005.4,40.1,10.2,2,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-30T13:00:00,30.4,30.3,15.7,40.92,0,0,,0,0,38.5,3.9,138,1005,50.7,10.2,1,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-30T14:00:00,32.3,32.3,16,37.71,0,0,,0,0,31.3,3.9,195,1004.5,49.9,10.2,4,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-30T15:00:00,33.5,33.6,16,35.15,0,0,,0,0,15.5,3.9,199,1004,49.9,10.2,1,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-30T16:00:00,33.8,33.8,16,34.69,0,0,,0,0,27.7,7.2,210,1003.4,59.9,10.2,2,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-30T17:00:00,33.5,33.3,15.4,33.81,0,0,,0,0,25.9,7.2,234,1003.1,52,10.2,1,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-30T18:00:00,33.2,33.5,16.7,37.39,0,0,,0,0,27.4,4.2,357,1003.2,40.6,10.2,0,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-30T19:00:00,31.5,32.1,17.3,42.76,0,0,,0,0,21.2,4.2,358,1003.7,50.5,10.2,0,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-30T20:00:00,25.7,25.7,18.3,63.64,0,0,,0,0,25.9,7.8,50,1005.2,62.5,10.2,0,0,0,,Partially cloudy,partly-cloudy-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-30T21:00:00,24.2,24.2,18.9,71.96,0.009,100,rain,0,0,18,4.3,41,1006.2,99.3,10.2,0,0,0,,"Rain, Overcast",rain,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-30T22:00:00,21.1,21.1,20.5,96.03,0,0,,0,0,19.1,7.2,51,1007.5,99.3,10.2,0,0,0,,Overcast,cloudy,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-30T23:00:00,20.5,20.5,20.1,97.35,0,0,,0,0,11.2,4,41,1007.9,98.7,10.2,0,0,0,,Overcast,cloudy,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-31T00:00:00,20.3,20.3,20,97.92,0,0,,0,0,11.5,3.7,31,1008.2,97.5,10.2,0,0,0,,Overcast,cloudy,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-31T01:00:00,20.1,20.1,19.6,96.89,0,0,,0,0,5,3.6,30,1008.6,97.5,10.2,0,0,0,,Overcast,cloudy,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-31T02:00:00,20.1,20.1,19.6,96.79,0,0,,0,0,2.5,3.6,29,1008.6,96.9,10.2,0,0,0,,Overcast,cloudy,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-31T03:00:00,20,20,19.5,96.89,1.84,100,rain,0,1,6.8,3.6,48,1008.6,87.5,10.2,0,0,0,,"Rain, Partially cloudy",rain,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-31T04:00:00,19.8,19.8,19.3,96.88,0,0,,0,0,5,3.6,28,1008.4,78.3,10.2,0,0,0,,Partially cloudy,partly-cloudy-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-31T05:00:00,19.3,19.3,19,98.13,0,0,,0,0,10.1,0.1,307,1008.8,86.9,10,0,0,0,,Partially cloudy,partly-cloudy-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
